country,hour,volume_up,price_up,volume_down,price_down
UA,2024-02-14T16:00:00Z,439.247,3000,546.233,0.01
UA,2024-02-14T17:00:00Z,394.512,4075,493.3,0.01
UA,2024-02-14T18:00:00Z,587.432,4352,426.75,0.01
UA,2024-02-14T19:00:00Z,860.175,3900,1022,0.01
UA,2024-02-14T20:00:00Z,786.115,3470,952.562,0.01
UA,2024-02-14T21:00:00Z,848.468,3390,1053.635,0.01
UA,2024-02-14T22:00:00Z,756.166,2680,1136.335,0.01
UA,2024-02-14T23:00:00Z,1085.886,2680,1059,0.01
UA,2024-02-15T00:00:00Z,818.502,2485,770.667,0.01
UA,2024-02-15T01:00:00Z,547.593,1688,615.25,35.94
UA,2024-02-15T02:00:00Z,710.596,2032,854,12.44
UA,2024-02-15T03:00:00Z,649.336,1000,967,11.2
UA,2024-02-15T04:00:00Z,660.931,1688,963,12.03
UA,2024-02-15T05:00:00Z,602.55,1824,907,12.19
UA,2024-02-15T06:00:00Z,256.98,2675,632.25,24.29
UA,2024-02-15T07:00:00Z,324.545,4123.71,449.617,0.01
UA,2024-02-15T08:00:00Z,164.837,4562.48,89.751,3650
UA,2024-02-15T09:00:00Z,142.064,4980.86,64.287,4000
UA,2024-02-15T10:00:00Z,651.763,4525,743.438,3620
UA,2024-02-15T11:00:00Z,797.433,3987.47,840.333,3190
UA,2024-02-15T12:00:00Z,970.029,3574.93,862.16,2860
UA,2024-02-15T13:00:00Z,1015.296,3412.43,956.521,2730
UA,2024-02-15T14:00:00Z,918.951,3748.68,945.817,2999
UA,2024-02-15T15:00:00Z,1013.21,3343.63,895.462,2675
UA,2024-02-15T16:00:00Z,955.095,3987.38,825.622,3190
UA,2024-02-15T17:00:00Z,633.345,4190,461.07,4190
UA,2024-02-15T18:00:00Z,598.684,4577,517.436,4577
UA,2024-02-15T19:00:00Z,861.909,4200,684.904,4200
UA,2024-02-15T20:00:00Z,762.268,3468,717.733,3468
UA,2024-02-15T21:00:00Z,609.688,3388,626.579,3388
UA,2024-02-15T22:00:00Z,559.435,2747,618.089,2747
UA,2024-02-15T23:00:00Z,752.682,3562.39,598,2850
UA,2024-02-16T00:00:00Z,343.81,3374.92,206,2700
UA,2024-02-16T01:00:00Z,244.347,2700,197.364,13.25
UA,2024-02-16T02:00:00Z,273.775,2700,209,13.25
UA,2024-02-16T03:00:00Z,215.872,2675,182,13.22
UA,2024-02-16T04:00:00Z,266.068,2675,191,13.22
UA,2024-02-16T05:00:00Z,212.531,2700,204.25,22.93
UA,2024-02-16T06:00:00Z,316.84,3655.1,241.799,9.99
UA,2024-02-16T07:00:00Z,340.339,4362.48,275.207,0.01
UA,2024-02-16T08:00:00Z,634.289,5249.99,248.714,4200
UA,2024-02-16T09:00:00Z,979.356,5250,257.604,4200
UA,2024-02-16T10:00:00Z,1153.787,4525,270.254,3620
UA,2024-02-16T11:00:00Z,1494.877,3312.5,493.927,2650
UA,2024-02-16T12:00:00Z,1430.228,3106.18,691,2485
UA,2024-02-16T13:00:00Z,1466.496,3050,825.777,2440
UA,2024-02-16T14:00:00Z,1348.291,3142.49,814.271,2514
UA,2024-02-16T15:00:00Z,1141.457,3374.98,796.452,2700
UA,2024-02-16T16:00:00Z,878.338,3600,794.104,2880
UA,2024-02-16T17:00:00Z,471.111,5624.9,264.624,4500
UA,2024-02-16T18:00:00Z,446.007,6062.41,238.273,4850
UA,2024-02-16T19:00:00Z,478.896,5633.59,355.4,4507
UA,2024-02-16T20:00:00Z,505.747,4874.98,363.65,0.01
UA,2024-02-16T21:00:00Z,637.682,3400,587.893,0.01
UA,2024-02-16T22:00:00Z,814.487,2675,703.051,0.02
UA,2024-02-16T23:00:00Z,954.42,3537.42,509,2830
UA,2024-02-17T00:00:00Z,607.35,3549.97,257.591,2840
UA,2024-02-17T01:00:00Z,458.662,2840,173.267,710
UA,2024-02-17T02:00:00Z,341.324,2840,99,1136
UA,2024-02-17T03:00:00Z,312.762,2680,48,300
UA,2024-02-17T04:00:00Z,199.745,2680,0,0
UA,2024-02-17T05:00:00Z,320.233,2675,195,668.75
UA,2024-02-17T06:00:00Z,502.155,2675,319.776,668.75
UA,2024-02-17T07:00:00Z,317.351,3000,216,3000
UA,2024-02-17T08:00:00Z,632.302,3992.45,226,3194
UA,2024-02-17T09:00:00Z,907.097,2690,239,2690
UA,2024-02-17T10:00:00Z,781.785,2675,298.373,2675
UA,2024-02-17T11:00:00Z,403.126,2484,674.5,181.98
UA,2024-02-17T12:00:00Z,354.843,2484,1009.051,8.43
UA,2024-02-17T13:00:00Z,402.552,2435,1213.901,5.08
UA,2024-02-17T14:00:00Z,480.06,2435,1082.817,11.95
UA,2024-02-17T15:00:00Z,500.228,3124.98,679.121,2500
UA,2024-02-17T16:00:00Z,868.979,3433.75,616.413,2747
UA,2024-02-17T17:00:00Z,624.127,4848.75,437.046,3879
UA,2024-02-17T18:00:00Z,730.928,5366.24,403.419,4293
UA,2024-02-17T19:00:00Z,776.563,5359.99,397.914,4288
UA,2024-02-17T20:00:00Z,709.689,4375,367,3500
UA,2024-02-17T21:00:00Z,608.284,3987.47,477,3190
UA,2024-02-17T22:00:00Z,846.708,3106.22,708.715,2485
UA,2024-02-17T23:00:00Z,929.074,3374.99,599.174,2700
UA,2024-02-18T00:00:00Z,530.03,3656.21,292.039,2925
UA,2024-02-18T01:00:00Z,471.641,2680,349,28
UA,2024-02-18T02:00:00Z,445.765,2930,298.012,54.33
UA,2024-02-18T03:00:00Z,335.245,2840,243.463,0.01
UA,2024-02-18T04:00:00Z,305.638,2680,207.097,0.01
UA,2024-02-18T05:00:00Z,373.353,2669,240.331,206.44
UA,2024-02-18T06:00:00Z,498.077,2580,309.05,0.01
UA,2024-02-18T07:00:00Z,702.958,3317.5,528,2662
UA,2024-02-18T08:00:00Z,833.95,3719.19,418,2980
UA,2024-02-18T09:00:00Z,723.582,3499.91,72,2800
UA,2024-02-18T10:00:00Z,867.721,3433.68,447,2747
UA,2024-02-18T11:00:00Z,1391.465,3327.48,1045.38,2662
UA,2024-02-18T12:00:00Z,1391.176,3327.49,1027.325,2662
UA,2024-02-18T13:00:00Z,1686.846,3091.25,1158.138,2473
UA,2024-02-18T14:00:00Z,1475.801,3091.25,852,2473
UA,2024-02-18T15:00:00Z,1236.034,3327.48,753,2662
UA,2024-02-18T16:00:00Z,1132.692,3433.74,749,2747
UA,2024-02-18T17:00:00Z,615.318,4673,247,3740
UA,2024-02-18T18:00:00Z,747.029,5302.5,303.245,4250
UA,2024-02-18T19:00:00Z,557.443,5045,228.156,4036.22
UA,2024-02-18T20:00:00Z,608.414,4997.43,209.532,18.25
UA,2024-02-18T21:00:00Z,529.045,4166.17,265.554,3333
UA,2024-02-18T22:00:00Z,653.672,2600,700.403,51.36
UA,2024-02-18T23:00:00Z,824.875,2662,610.892,425.92
UA,2024-02-19T00:00:00Z,554.521,2675,504.25,95.48
UA,2024-02-19T01:00:00Z,374.861,2600,332,13.13
UA,2024-02-19T02:00:00Z,257.953,2675,203.536,13.22
UA,2024-02-19T03:00:00Z,250.891,2675,228.252,13.22
UA,2024-02-19T04:00:00Z,253.401,2675,262.375,5.29
UA,2024-02-19T05:00:00Z,162.146,2700,17.5,550
UA,2024-02-19T06:00:00Z,344.981,3550,29.599,0.01
UA,2024-02-19T07:00:00Z,522.796,3999.99,162.519,300
UA,2024-02-19T08:00:00Z,798.659,4373.74,140.346,3499
UA,2024-02-19T09:00:00Z,848.425,3988.74,179.77,3191
UA,2024-02-19T10:00:00Z,570.383,2979,232.88,2979
UA,2024-02-19T11:00:00Z,511.089,2480,650.076,2480
UA,2024-02-19T12:00:00Z,265.44,2250,797.36,2250
UA,2024-02-19T13:00:00Z,366.412,2250,1138.673,2250
UA,2024-02-19T14:00:00Z,509.874,2470,710.551,2470
UA,2024-02-19T15:00:00Z,241.922,2747,537.461,2747
UA,2024-02-19T16:00:00Z,202.488,3134,260.045,783.5
UA,2024-02-19T17:00:00Z,403.881,5200,357.497,0.01
UA,2024-02-19T18:00:00Z,242.671,5400,125.208,5400
UA,2024-02-19T19:00:00Z,290.691,5400,75.023,5400
UA,2024-02-19T20:00:00Z,504.194,4900,283.65,0.01
UA,2024-02-19T21:00:00Z,430.24,3705,291.102,3705
UA,2024-02-19T22:00:00Z,650.118,2694,512.874,272.09
UA,2024-02-19T23:00:00Z,783.24,3673.02,492.918,575.63
UA,2024-02-20T00:00:00Z,646.434,2700,539,50.04
UA,2024-02-20T01:00:00Z,557.418,2700,351.25,18.91
UA,2024-02-20T02:00:00Z,411.216,2840,240,10.85
UA,2024-02-20T03:00:00Z,400.956,2675,188,10.85
UA,2024-02-20T04:00:00Z,455.183,2675,224,10.85
UA,2024-02-20T05:00:00Z,425.603,2700,229,10.85
UA,2024-02-20T06:00:00Z,302.901,3549.95,0,0
UA,2024-02-20T07:00:00Z,555.325,3999.99,131.952,300
UA,2024-02-20T08:00:00Z,648.993,4609.99,74.331,3688
UA,2024-02-20T09:00:00Z,656.21,4749.99,178.686,3800
UA,2024-02-20T10:00:00Z,605.109,4148.74,31.046,3319
UA,2024-02-20T11:00:00Z,777.387,3387.5,180.326,2710
UA,2024-02-20T12:00:00Z,394.152,3250,214.398,2600
UA,2024-02-20T13:00:00Z,453.629,3105,234.77,2484
UA,2024-02-20T14:00:00Z,557.933,3387.5,196.319,2710
UA,2024-02-20T15:00:00Z,425.613,3683.74,121.746,2947
UA,2024-02-20T16:00:00Z,409.63,4108.74,182.381,3287
UA,2024-02-20T17:00:00Z,304.161,5100,149.552,0.01
UA,2024-02-20T18:00:00Z,337.702,5700,101.408,5700
UA,2024-02-20T19:00:00Z,313.197,6374.97,89.404,0.01
UA,2024-02-20T20:00:00Z,374.909,5520,75.536,4416
UA,2024-02-20T21:00:00Z,371.577,4875,102.259,3900
UA,2024-02-20T22:00:00Z,294.638,3624.99,43.972,2900
UA,2024-02-20T23:00:00Z,320.959,3677.17,63.059,14.71
UA,2024-02-21T00:00:00Z,377.61,3343.71,28.72,10.85
UA,2024-02-21T01:00:00Z,442.352,2675,123.187,10.85
UA,2024-02-21T02:00:00Z,421.203,2964.27,124,10.85
UA,2024-02-21T03:00:00Z,389.003,2786.74,85,10.85
UA,2024-02-21T04:00:00Z,345.767,2811.86,99,10.85
UA,2024-02-21T05:00:00Z,364.371,2675,105,10.85
UA,2024-02-21T06:00:00Z,468.375,3372.35,0.672,2700
UA,2024-02-21T07:00:00Z,505.499,4000,70.869,10.84
UA,2024-02-21T08:00:00Z,625.167,4500,82.056,3600
UA,2024-02-21T09:00:00Z,523.957,4612.5,94.049,3690
UA,2024-02-21T10:00:00Z,272.258,3683.75,107.954,2947
UA,2024-02-21T11:00:00Z,406.995,3084.99,346.233,2468
UA,2024-02-21T12:00:00Z,681.296,2893.74,768,2315
UA,2024-02-21T13:00:00Z,807.171,2893.75,765,2315
UA,2024-02-21T14:00:00Z,704.892,3084.99,543,2468
UA,2024-02-21T15:00:00Z,418.758,3366.24,201.9,2693
UA,2024-02-21T16:00:00Z,128.099,3874.98,69.384,3100
UA,2024-02-21T17:00:00Z,281.826,4033.87,212.011,0.01
UA,2024-02-21T18:00:00Z,250.956,4299,64.582,4299
UA,2024-02-21T19:00:00Z,373.27,4310,113.809,4310
UA,2024-02-21T20:00:00Z,295.154,4749.96,38.007,3800
UA,2024-02-21T21:00:00Z,405.594,4362.46,73.183,3490
UA,2024-02-21T22:00:00Z,331.315,3362.46,0,0
UA,2024-02-21T23:00:00Z,330.573,3537.48,4.206,0.01
UA,2024-02-22T00:00:00Z,449.919,2200,165.782,0.01
UA,2024-02-22T01:00:00Z,425.281,2480,212,0.01
UA,2024-02-22T02:00:00Z,587.946,2515,477,0.01
UA,2024-02-22T03:00:00Z,718.316,2400,542,0.01
UA,2024-02-22T04:00:00Z,642.979,2480,542,0.01
UA,2024-02-22T05:00:00Z,556.343,2480,221,0.01
UA,2024-02-22T06:00:00Z,337.656,3343.73,4.31,0.01
UA,2024-02-22T07:00:00Z,423.773,3874.99,118.4,0.01
UA,2024-02-22T08:00:00Z,320.231,4499.99,99.178,3600
UA,2024-02-22T09:00:00Z,120.932,4249.98,166.659,3400
UA,2024-02-22T10:00:00Z,84.626,2800,604.787,2800
UA,2024-02-22T11:00:00Z,356,2399,1170,11.92
UA,2024-02-22T12:00:00Z,313,1729,1321.338,0.01
UA,2024-02-22T13:00:00Z,340.053,1729,1204.993,0.01
UA,2024-02-22T14:00:00Z,355.861,2460,876,0.01
UA,2024-02-22T15:00:00Z,162.062,2780,713.665,104.93
UA,2024-02-22T16:00:00Z,73.841,2800,166.408,0.01
UA,2024-02-22T17:00:00Z,187.853,3900,151.5,0.01
UA,2024-02-22T18:00:00Z,265.337,3907,164,0.01
UA,2024-02-22T19:00:00Z,113.213,3700,8,0.01
UA,2024-02-22T20:00:00Z,318.9,4022.02,252,0.01
UA,2024-02-22T21:00:00Z,353.458,3350,278,0.01
UA,2024-02-22T22:00:00Z,183.753,2600,170.2,0.01
UA,2024-02-22T23:00:00Z,355.656,2771.76,401,0.01
UA,2024-02-23T00:00:00Z,406.303,2150,157,0.01
UA,2024-02-23T01:00:00Z,444.426,2300,115,0.01
UA,2024-02-23T02:00:00Z,514.419,2398,128,0.01
UA,2024-02-23T03:00:00Z,481.484,2150,123,0.01
UA,2024-02-23T04:00:00Z,476.51,2150,130,0.01
UA,2024-02-23T05:00:00Z,412.498,2300,266,0.01
UA,2024-02-23T06:00:00Z,566.952,2550,481.802,0.01
UA,2024-02-23T07:00:00Z,736.835,3090,803.653,0.01
UA,2024-02-23T08:00:00Z,1045.713,3600,981.093,0.01
UA,2024-02-23T09:00:00Z,995.477,3600,981.673,0.01
UA,2024-02-23T10:00:00Z,724.45,3000,1050.274,0.01
UA,2024-02-23T11:00:00Z,666.113,1450,1028.729,0.01
UA,2024-02-23T12:00:00Z,774.005,850,987.547,0.01
UA,2024-02-23T13:00:00Z,1013.214,950,1024.057,0.01
UA,2024-02-23T14:00:00Z,1156.926,1548,1031.153,0.01
UA,2024-02-23T15:00:00Z,851.198,2230,811.982,0.01
UA,2024-02-23T16:00:00Z,739.482,2647,597,252.9
UA,2024-02-23T17:00:00Z,839.901,4077,746,0.01
UA,2024-02-23T18:00:00Z,527.079,4300,669,0.01
UA,2024-02-23T19:00:00Z,608.208,3900,748,0.01
UA,2024-02-23T20:00:00Z,604.743,3400,667,0.01
UA,2024-02-23T21:00:00Z,410.616,3598,658,0.01
UA,2024-02-23T22:00:00Z,352.65,2150,498.733,0.01
UA,2024-02-23T23:00:00Z,472.6,2300,574,0.01
UA,2024-02-24T00:00:00Z,535.187,2280,408.207,0.01
UA,2024-02-24T01:00:00Z,602.613,2150,477,0.01
UA,2024-02-24T02:00:00Z,458.934,2400,309.75,0.01
UA,2024-02-24T03:00:00Z,454.052,2280,322,0.01
UA,2024-02-24T04:00:00Z,529.798,2280,323,0.01
UA,2024-02-24T05:00:00Z,612.685,2150,322,0.01
UA,2024-02-24T06:00:00Z,587.163,1688,394.897,0.01
UA,2024-02-24T07:00:00Z,571.808,2890,653,0.01
UA,2024-02-24T08:00:00Z,486.487,3200,559.25,3.79
UA,2024-02-24T09:00:00Z,597.218,3390,699.5,0.01
UA,2024-02-24T10:00:00Z,594.336,2715,531,0.01
UA,2024-02-24T11:00:00Z,560.106,2480,888.999,0.01
UA,2024-02-24T12:00:00Z,597.83,1499,853.047,0.01
UA,2024-02-24T13:00:00Z,561.552,1499,804.673,0.01
UA,2024-02-24T14:00:00Z,724.868,1499,695.072,0.01
UA,2024-02-24T15:00:00Z,680.014,2280,502.064,0.01
UA,2024-02-24T16:00:00Z,361.386,2800,233.824,10.84
UA,2024-02-24T17:00:00Z,247.656,4600,139.228,10.86
UA,2024-02-24T18:00:00Z,176.068,7197.76,155.25,10.88
UA,2024-02-24T19:00:00Z,166.098,4600,125.185,92.97
UA,2024-02-24T20:00:00Z,221.502,4250,132.837,0.01
UA,2024-02-24T21:00:00Z,209.656,3600,215.333,10.85
UA,2024-02-24T22:00:00Z,242.912,2500,168.578,3.35
UA,2024-02-24T23:00:00Z,384.786,2300,250.7,11.5
UA,2024-02-25T00:00:00Z,342.43,2280,192.5,19.93
UA,2024-02-25T01:00:00Z,505.26,2280,369,77.55
UA,2024-02-25T02:00:00Z,597.628,2530,531,0.01
UA,2024-02-25T03:00:00Z,604.584,2280,620,0.01
UA,2024-02-25T04:00:00Z,604.798,2280,618,0.01
UA,2024-02-25T05:00:00Z,658.521,2280,624,0.01
UA,2024-02-25T06:00:00Z,345.823,500,599.245,0.01
UA,2024-02-25T07:00:00Z,323.667,2430,660.57,0.01
UA,2024-02-25T08:00:00Z,462.672,2647,579.148,0.01
UA,2024-02-25T09:00:00Z,421.544,2647,528,0.01
UA,2024-02-25T10:00:00Z,765.794,2210,886,0.01
UA,2024-02-25T11:00:00Z,529,2145,1308.552,0.01
UA,2024-02-25T12:00:00Z,538,1450,1413.356,0.01
UA,2024-02-25T13:00:00Z,520,1600,1417.099,0.01
UA,2024-02-25T14:00:00Z,543.895,1699,1028.816,0.01
UA,2024-02-25T15:00:00Z,571.905,2144,949.55,0.01
UA,2024-02-25T16:00:00Z,744.736,2715,874.51,0.01
UA,2024-02-25T17:00:00Z,607.307,3900,723.617,0.01
UA,2024-02-25T18:00:00Z,600.671,6500,710.717,0.01
UA,2024-02-25T19:00:00Z,963.824,3700,891.845,0.01
UA,2024-02-25T20:00:00Z,1059.06,3392,964.665,0.01
UA,2024-02-25T21:00:00Z,966.994,3600,858,0.01
UA,2024-02-25T22:00:00Z,792.537,2499,658.093,0.01
UA,2024-02-25T23:00:00Z,972.432,2535.21,1001.065,0.01
UA,2024-02-26T00:00:00Z,833.329,2400,756.005,0.01
UA,2024-02-26T01:00:00Z,612.654,2400,658,0.01
UA,2024-02-26T02:00:00Z,493.962,2680,617,0.01
UA,2024-02-26T03:00:00Z,577.654,2650,671,0.01
UA,2024-02-26T04:00:00Z,441.88,2650,433,0.01
UA,2024-02-26T05:00:00Z,270.912,2650,217,0.01
UA,2024-02-26T06:00:00Z,621.319,2680,651.814,0.01
UA,2024-02-26T07:00:00Z,752.403,3400,806.513,0.01
UA,2024-02-26T08:00:00Z,821.776,3900,930.611,0.01
UA,2024-02-26T09:00:00Z,582.301,3590,1080.365,0.01
UA,2024-02-26T10:00:00Z,217.793,2714,918,0.01
UA,2024-02-26T11:00:00Z,187.906,2279,1614,0.01
UA,2024-02-26T12:00:00Z,287.975,1750,1795,0.01
UA,2024-02-26T13:00:00Z,302.563,1750,1806.398,0.01
UA,2024-02-26T14:00:00Z,475.321,2153,1705.068,0.01
UA,2024-02-26T15:00:00Z,256.192,2639,1112,0.01
UA,2024-02-26T16:00:00Z,425.725,3000,926,0.01
UA,2024-02-26T17:00:00Z,179.777,4300,645.822,0.01
UA,2024-02-26T18:00:00Z,347.075,5900,692.032,0.01
UA,2024-02-26T19:00:00Z,693.025,4300,720.781,0.01
UA,2024-02-26T20:00:00Z,636.555,3843,573.125,0.01
UA,2024-02-26T21:00:00Z,1003.37,3790,1015,0.01
UA,2024-02-26T22:00:00Z,835.14,2980,945.05,0.01
UA,2024-02-26T23:00:00Z,1056.325,2687.15,1111,0.01
UA,2024-02-27T00:00:00Z,450.142,2550,713.5,0.01
UA,2024-02-27T01:00:00Z,368.72,2400,652.495,0.01
UA,2024-02-27T02:00:00Z,210.112,2680,317.5,0.01
UA,2024-02-27T03:00:00Z,265.251,2650,412,0.01
UA,2024-02-27T04:00:00Z,249.135,2650,433,0.01
UA,2024-02-27T05:00:00Z,343.484,2650,515,0.01
UA,2024-02-27T06:00:00Z,716.693,2966.78,833.482,167.07
UA,2024-02-27T07:00:00Z,501.643,3870,632.551,3100
UA,2024-02-27T08:00:00Z,527.428,3200,1030.433,1.02
UA,2024-02-27T09:00:00Z,152.188,3100,1307,0.01
UA,2024-02-27T10:00:00Z,134.457,2610,1490,0.01
UA,2024-02-27T11:00:00Z,201,2150,2152.179,0.01
UA,2024-02-27T12:00:00Z,221,1850,2054,0.01
UA,2024-02-27T13:00:00Z,221,1850,2019.663,0.01
UA,2024-02-27T14:00:00Z,228.654,1990,1594.167,0.01
UA,2024-02-27T15:00:00Z,100.247,2639,1388.845,0.01
UA,2024-02-27T16:00:00Z,341.337,2990,1265.175,0.01
UA,2024-02-27T17:00:00Z,462.03,5200,1036.243,0.01
UA,2024-02-27T18:00:00Z,683.19,7825.34,943.759,0.01
UA,2024-02-27T19:00:00Z,977.746,4751,970.476,0.01
UA,2024-02-27T20:00:00Z,1058.363,4300,1014.973,0.01
UA,2024-02-27T21:00:00Z,955.006,4209.42,1052.728,0.01
UA,2024-02-27T22:00:00Z,949.331,2647,948.19,0.01
UA,2024-02-27T23:00:00Z,1080.687,2880.3,1205.985,0.01
UA,2024-02-28T00:00:00Z,739.542,2400,920.698,0.01
UA,2024-02-28T01:00:00Z,522.551,2275,638,0.01
UA,2024-02-28T02:00:00Z,485.534,2600,632.618,0.01
UA,2024-02-28T03:00:00Z,457.326,2550,619,0.01
UA,2024-02-28T04:00:00Z,498.348,2400,582,0.01
UA,2024-02-28T05:00:00Z,651.308,2600,706,6.35
UA,2024-02-28T06:00:00Z,1088.851,2600,1054.38,0.01
UA,2024-02-28T07:00:00Z,1071.677,2730,1143.373,151.58
UA,2024-02-28T08:00:00Z,846.064,2620,1234.362,0.01
UA,2024-02-28T09:00:00Z,562.475,2420,1201,0.01
UA,2024-02-28T10:00:00Z,293.001,2340,1454.7,0.01
UA,2024-02-28T11:00:00Z,205,1990,1441.964,0.01
UA,2024-02-28T12:00:00Z,201,999,1741.039,0.01
UA,2024-02-28T13:00:00Z,210.928,900,1659.452,0.01
UA,2024-02-28T14:00:00Z,451.414,2000,2047,0.01
UA,2024-02-28T15:00:00Z,505.36,2150,1598,0.01
UA,2024-02-28T16:00:00Z,516.477,2883,1405.61,88.89
UA,2024-02-28T17:00:00Z,393.357,4600,845.12,0.01
UA,2024-02-28T18:00:00Z,649.167,5450,715.637,225.93
UA,2024-02-28T19:00:00Z,807.898,5470,769.003,0.01
UA,2024-02-28T20:00:00Z,1038.945,4124,978.983,0.01
UA,2024-02-28T21:00:00Z,1050.668,3894,920.667,0.01
UA,2024-02-28T22:00:00Z,1021.668,2500,946.07,500
UA,2024-02-28T23:00:00Z,1046.658,2500,1047.905,500
UA,2024-02-29T00:00:00Z,526.79,2251.26,429.735,420
UA,2024-02-29T01:00:00Z,645.216,2145.29,634,60.28
UA,2024-02-29T02:00:00Z,689.996,2526.63,597,12.73
UA,2024-02-29T03:00:00Z,668.287,2251.56,593.565,12.58
UA,2024-02-29T04:00:00Z,704.566,2268.67,688,12.58
UA,2024-02-29T05:00:00Z,674.697,2471.5,605,33.22
UA,2024-02-29T06:00:00Z,1176.241,2275,1037.383,0.01
UA,2024-02-29T07:00:00Z,1095.392,2690,1060.063,484.2
UA,2024-02-29T08:00:00Z,1155.02,2600,1231.119,105.1
UA,2024-02-29T09:00:00Z,915.434,2149,1149.033,0.01
UA,2024-02-29T10:00:00Z,462.138,900,995.667,0.01
UA,2024-02-29T11:00:00Z,343.447,179,1138.206,0.01
UA,2024-02-29T12:00:00Z,358.156,179,1158.875,0.01
UA,2024-02-29T13:00:00Z,364.341,180,1215.117,0.01
UA,2024-02-29T14:00:00Z,521.802,300,1463.645,0.01
UA,2024-02-29T15:00:00Z,655.651,1900,1207,0.01
UA,2024-02-29T16:00:00Z,556.254,2790,1081.217,0.02
UA,2024-02-29T17:00:00Z,492.439,5600,799.927,0.01
UA,2024-02-29T18:00:00Z,662.781,6100,665.754,0.01
UA,2024-02-29T19:00:00Z,730.202,5600,662.691,0.01
UA,2024-02-29T20:00:00Z,786.856,5600,771.572,0.01
UA,2024-02-29T21:00:00Z,933.595,4800,789.352,0.01
UA,2024-02-29T22:00:00Z,644.903,2368.13,551.934,0.01
UA,2024-02-29T23:00:00Z,871.792,2270.09,825.042,0.01
UA,2024-03-01T00:00:00Z,658.799,900,663.043,0.01
UA,2024-03-01T01:00:00Z,584.799,226.38,732.535,0.01
UA,2024-03-01T02:00:00Z,396.155,200,417.466,0.01
UA,2024-03-01T03:00:00Z,351.891,200,335,0.01
UA,2024-03-01T04:00:00Z,348.092,200,356,0.01
UA,2024-03-01T05:00:00Z,499.574,670,505.783,32.07
UA,2024-03-01T06:00:00Z,1220.464,1500,892,200
UA,2024-03-01T07:00:00Z,1435.066,2116.04,1263,378.1
UA,2024-03-01T08:00:00Z,1756.129,2887.5,1337.25,462
UA,2024-03-01T09:00:00Z,2059.581,2312.5,1231,1850
UA,2024-03-01T10:00:00Z,2261.837,1100,1197,880
UA,2024-03-01T11:00:00Z,1983.145,122.5,1243,98
UA,2024-03-01T12:00:00Z,1690.641,98,1255.5,17.32
UA,2024-03-01T13:00:00Z,2107.306,122.5,1264,98
UA,2024-03-01T14:00:00Z,2093.043,120,1201,96
UA,2024-03-01T15:00:00Z,1394.806,550,1029,440
UA,2024-03-01T16:00:00Z,1010,2500,808,2000
UA,2024-03-01T17:00:00Z,684.972,3875,600,3100
UA,2024-03-01T18:00:00Z,525.412,4500,503,3600
UA,2024-03-01T19:00:00Z,709.861,3875,473,3100
UA,2024-03-01T20:00:00Z,442.254,2937.5,480,2350
UA,2024-03-01T21:00:00Z,409.264,3100,451,2480
UA,2024-03-01T22:00:00Z,667.727,2184.97,275.059,1748
UA,2024-03-01T23:00:00Z,498.088,1000,229.6,18.23
UA,2024-03-02T00:00:00Z,216.372,1890,36.5,0.01
UA,2024-03-02T01:00:00Z,306.42,1900,129.75,0.01
UA,2024-03-02T02:00:00Z,308.167,1982,101,0.01
UA,2024-03-02T03:00:00Z,291.088,1900,102,0.01
UA,2024-03-02T04:00:00Z,315.488,1900,95,0.01
UA,2024-03-02T05:00:00Z,372.02,1800,91,0.01
UA,2024-03-02T06:00:00Z,433.291,900,366,0.01
UA,2024-03-02T07:00:00Z,586.432,1795,331,0.01
UA,2024-03-02T08:00:00Z,694.708,2243.75,42.9,0.01
UA,2024-03-02T09:00:00Z,651.636,2243.75,0,0
UA,2024-03-02T10:00:00Z,295.217,2312.48,42.603,1400
UA,2024-03-02T11:00:00Z,198.318,1750,123.866,93.25
UA,2024-03-02T12:00:00Z,230.459,1000,339,0.01
UA,2024-03-02T13:00:00Z,357.809,899,366.372,0.01
UA,2024-03-02T14:00:00Z,455.901,1123.75,239.174,0.04
UA,2024-03-02T15:00:00Z,609.357,1874.98,106.533,1500
UA,2024-03-02T16:00:00Z,450.878,2937.5,45.562,2350
UA,2024-03-02T17:00:00Z,224.282,4249.99,0,0
UA,2024-03-02T18:00:00Z,523.474,4874.99,177.857,3900
UA,2024-03-02T19:00:00Z,479.315,4628.74,183.923,3703
UA,2024-03-02T20:00:00Z,269.614,3874.98,15.576,3100
UA,2024-03-02T21:00:00Z,326.357,2993,0,0
UA,2024-03-02T22:00:00Z,229.208,2687.48,19.5,0.01
UA,2024-03-02T23:00:00Z,322.943,1900,43.784,0.01
UA,2024-03-03T00:00:00Z,338.722,1800,67.3,0.01
UA,2024-03-03T01:00:00Z,218.648,1900,64.907,1000
UA,2024-03-03T02:00:00Z,350.966,2806.11,115.75,161.83
UA,2024-03-03T03:00:00Z,277.559,2600,116.25,93.94
UA,2024-03-03T04:00:00Z,302.673,2250,139,0.01
UA,2024-03-03T05:00:00Z,435.351,2250,166,0.01
UA,2024-03-03T06:00:00Z,279.889,2365,10.266,1900
UA,2024-03-03T07:00:00Z,281.577,2249.95,0,0
UA,2024-03-03T08:00:00Z,324.124,2243.73,0,0
UA,2024-03-03T09:00:00Z,142.082,2250,145.083,10.83
UA,2024-03-03T10:00:00Z,122.076,1795,620,4.9
