country,tech,date,cap_factor
RO,Solar,2022-09-01T00:00:00Z,0.9673708217336697
RO,Solar,2022-10-01T00:00:00Z,0.8822139224036519
RO,Solar,2022-11-01T00:00:00Z,1.0567707261691048
RO,Solar,2022-12-01T00:00:00Z,1.1666927599597345
RO,Solar,2023-01-01T00:00:00Z,1.1182761810603468
RO,Solar,2023-02-01T00:00:00Z,0.971591690453555
RO,Solar,2023-03-01T00:00:00Z,0.8930548852968876
RO,Solar,2023-04-01T00:00:00Z,0.863308890865303
RO,Solar,2023-05-01T00:00:00Z,0.8562117940239936
RO,Solar,2023-06-01T00:00:00Z,0.8515252050840909
RO,Solar,2023-07-01T00:00:00Z,0.8761605774400306
RO,Solar,2023-08-01T00:00:00Z,0.826197718085205
RO,Solar,2023-09-01T00:00:00Z,0.841967481789302
RO,Solar,2023-10-01T00:00:00Z,0.8700106503182119
RO,Solar,2023-11-01T00:00:00Z,0.9692446842762918
RO,Solar,2023-12-01T00:00:00Z,1.0750246504249916
RO,Solar,2024-01-01T00:00:00Z,0.9992562640867909
RO,Solar,2024-02-01T00:00:00Z,0.907685261480511
RO,Solar,2024-03-01T00:00:00Z,0.7562580612067076
RO,Solar,2024-04-01T00:00:00Z,0.5043715308050303
RO,Solar,2024-05-01T00:00:00Z,0.7786250217291434
RO,Solar,2024-06-01T00:00:00Z,0.7041979731393236
RO,Solar,2024-07-01T00:00:00Z,0.5452252299469921
RO,Solar,2024-08-01T00:00:00Z,0.6617996360194613
RO,Solar,2024-09-01T00:00:00Z,0.5663937249643078
RO,Solar,2024-10-01T00:00:00Z,0.6354557753199565
RO,Solar,2024-11-01T00:00:00Z,0.8759589399374464
RO,Solar,2024-12-01T00:00:00Z,0.9708920874281912
RO,Solar,2025-01-01T00:00:00Z,0.9587794813520913
RO,Solar,2025-02-01T00:00:00Z,0.8893843267009116
RO,Solar,2025-03-01T00:00:00Z,0.5213870336968432
RO,Solar,2025-04-01T00:00:00Z,0.4010710791150671
RO,Solar,2025-05-01T00:00:00Z,0.4803395017554126
RO,Solar,2025-06-01T00:00:00Z,0.4429032613173606
RO,Solar,2025-07-01T00:00:00Z,0.7219733514785599
RO,Solar,2025-08-01T00:00:00Z,0.4040502319724432
RO,Solar,2025-09-01T00:00:00Z,0.5412731956613883
RO,Solar,2025-10-01T00:00:00Z,0.7864987733511205
RO,Solar,2025-11-01T00:00:00Z,0.9191817788249317
RO,Wind onshore,2022-01-01T00:00:00Z,0.9656414703363825
RO,Wind onshore,2022-02-01T00:00:00Z,0.9809217425666856
RO,Wind onshore,2022-03-01T00:00:00Z,0.9562999987806909
RO,Wind onshore,2022-04-01T00:00:00Z,0.9632762671175167
RO,Wind onshore,2022-05-01T00:00:00Z,0.998835141573614
RO,Wind onshore,2022-06-01T00:00:00Z,0.96219169208142
RO,Wind onshore,2022-07-01T00:00:00Z,0.9991726787828453
RO,Wind onshore,2022-08-01T00:00:00Z,0.9846432826042577
RO,Wind onshore,2022-09-01T00:00:00Z,0.9837835178520709
RO,Wind onshore,2022-10-01T00:00:00Z,0.9908969543930899
